timestamp,x_normalized,y_normalized
1746689354450,0.5042,0.6639
1746689354466,0.5042,0.6639
1746689354482,0.5042,0.6639
1746689354498,0.5042,0.6639
1746689354514,0.5042,0.6639
1746689354530,0.5042,0.6639
1746689354546,0.5042,0.6639
1746689354562,0.5042,0.6639
1746689354578,0.5042,0.6639
1746689354594,0.5042,0.6639
1746689354610,0.5042,0.6639
1746689354626,0.5042,0.6639
1746689354641,0.5042,0.6649
1746689354656,0.5042,0.6660
1746689354673,0.5042,0.6670
1746689354688,0.5047,0.6681
1746689354706,0.5052,0.6691
1746689354722,0.5052,0.6691
1746689354737,0.5052,0.6691
1746689354753,0.5057,0.6691
1746689354770,0.5057,0.6701
1746689354785,0.5062,0.6701
1746689354801,0.5062,0.6701
1746689354818,0.5062,0.6701
1746689354833,0.5062,0.6701
1746689354849,0.5062,0.6701
1746689354866,0.5068,0.6701
1746689354881,0.5068,0.6701
1746689354897,0.5068,0.6701
1746689354914,0.5073,0.6701
1746689354930,0.5073,0.6701
1746689354945,0.5073,0.6701
1746689354962,0.5073,0.6701
1746689354977,0.5073,0.6701
1746689354994,0.5073,0.6701
1746689355010,0.5073,0.6701
1746689355026,0.5073,0.6701
1746689355042,0.5073,0.6701
1746689355058,0.5073,0.6701
1746689355074,0.5073,0.6701
1746689355090,0.5073,0.6701
1746689355106,0.5073,0.6701
1746689355122,0.5073,0.6701
1746689355138,0.5073,0.6701
1746689355154,0.5073,0.6701
1746689355170,0.5073,0.6701
1746689355186,0.5073,0.6701
1746689355202,0.5073,0.6701
1746689355217,0.5073,0.6701
1746689355234,0.5073,0.6701
1746689355250,0.5073,0.6701
1746689355266,0.5073,0.6701
1746689355282,0.5073,0.6701
1746689355298,0.5073,0.6701
1746689355321,0.5073,0.6701
1746689355329,0.5073,0.6701
1746689355346,0.5073,0.6701
1746689355361,0.5073,0.6701
1746689355377,0.5073,0.6701
1746689355393,0.5073,0.6701
1746689355409,0.5073,0.6701
1746689355426,0.5073,0.6701
1746689355441,0.5073,0.6701
1746689355457,0.5073,0.6701
1746689355474,0.5073,0.6701
1746689355490,0.5073,0.6701
1746689355506,0.5073,0.6701
1746689355522,0.5073,0.6701
1746689355538,0.5073,0.6701
1746689355553,0.5073,0.6701
1746689355569,0.5073,0.6701
1746689355585,0.5073,0.6701
1746689355601,0.5073,0.6701
1746689355617,0.5073,0.6701
1746689355634,0.5073,0.6701
1746689355650,0.5073,0.6701
1746689355665,0.5073,0.6701
1746689355681,0.5073,0.6701
1746689355697,0.5073,0.6701
1746689355714,0.5073,0.6701
1746689355730,0.5073,0.6701
1746689355746,0.5073,0.6701
1746689355761,0.5073,0.6701
1746689355777,0.5073,0.6701
1746689355793,0.5073,0.6701
1746689355809,0.5073,0.6701
1746689355826,0.5073,0.6701
1746689355842,0.5073,0.6701
1746689355858,0.5073,0.6701
1746689355875,0.5073,0.6701
1746689355890,0.5073,0.6701
1746689355906,0.5073,0.6701
1746689355921,0.5073,0.6701
1746689355937,0.5073,0.6701
1746689355954,0.5073,0.6701
1746689355970,0.5073,0.6712
1746689355985,0.5073,0.6712
1746689356002,0.5083,0.6743
1746689356017,0.5089,0.6754
1746689356033,0.5094,0.6764
1746689356049,0.5099,0.6785
1746689356065,0.5099,0.6795
1746689356081,0.5099,0.6806
1746689356098,0.5099,0.6806
1746689356114,0.5099,0.6806
1746689356130,0.5099,0.6806
1746689356146,0.5099,0.6806
1746689356161,0.5099,0.6806
1746689356178,0.5099,0.6806
1746689356194,0.5099,0.6806
1746689356210,0.5099,0.6806
1746689356225,0.5099,0.6806
1746689356242,0.5099,0.6806
1746689356257,0.5099,0.6806
1746689356273,0.5099,0.6806
1746689356288,0.5099,0.6806
1746689356305,0.5099,0.6806
1746689356321,0.5099,0.6806
1746689356338,0.5099,0.6806
1746689356354,0.5099,0.6806
1746689356369,0.5099,0.6806
1746689356386,0.5099,0.6806
1746689356401,0.5099,0.6806
1746689356417,0.5099,0.6806
1746689356433,0.5099,0.6806
1746689356449,0.5099,0.6806
1746689356466,0.5099,0.6806
1746689356482,0.5099,0.6806
1746689356497,0.5099,0.6806
1746689356513,0.5099,0.6806
1746689356529,0.5099,0.6806
1746689356545,0.5099,0.6806
1746689356562,0.5099,0.6806
1746689356578,0.5099,0.6806
1746689356594,0.5099,0.6806
1746689356610,0.5099,0.6806
1746689356626,0.5099,0.6806
1746689356642,0.5099,0.6806
1746689356658,0.5099,0.6806
1746689356674,0.5099,0.6806
1746689356690,0.5099,0.6806
1746689356706,0.5099,0.6806
1746689356721,0.5099,0.6806
1746689356737,0.5099,0.6806
1746689356754,0.5099,0.6806
1746689356770,0.5099,0.6806
1746689356786,0.5099,0.6806
1746689356802,0.5099,0.6806
1746689356818,0.5099,0.6806
1746689356833,0.5099,0.6806
1746689356849,0.5099,0.6806
1746689356865,0.5099,0.6806
1746689356882,0.5099,0.6806
1746689356898,0.5099,0.6806
1746689356914,0.5099,0.6806
1746689356930,0.5099,0.6806
1746689356946,0.5099,0.6806
1746689356962,0.5099,0.6806
1746689356978,0.5099,0.6806
1746689356994,0.5099,0.6806
1746689357010,0.5099,0.6806
1746689357026,0.5099,0.6806
1746689357042,0.5099,0.6806
1746689357058,0.5099,0.6806
1746689357074,0.5099,0.6806
1746689357090,0.5099,0.6806
1746689357106,0.5099,0.6806
1746689357122,0.5099,0.6806
1746689357138,0.5099,0.6806
1746689357154,0.5099,0.6806
1746689357170,0.5099,0.6806
1746689357186,0.5099,0.6806
1746689357202,0.5099,0.6806
1746689357218,0.5099,0.6806
1746689357234,0.5099,0.6806
1746689357249,0.5099,0.6806
1746689357265,0.5099,0.6806
1746689357282,0.5099,0.6806
1746689357297,0.5099,0.6795
1746689357313,0.5094,0.6795
1746689357330,0.5094,0.6785
1746689357345,0.5089,0.6785
1746689357372,0.5089,0.6775
1746689357377,0.5089,0.6775
1746689357393,0.5083,0.6775
1746689357408,0.5083,0.6764
1746689357426,0.5083,0.6764
1746689357441,0.5083,0.6754
1746689357457,0.5078,0.6754
1746689357473,0.5078,0.6754
1746689357489,0.5078,0.6743
1746689357505,0.5073,0.6743
1746689357522,0.5073,0.6733
1746689357537,0.5073,0.6733
1746689357553,0.5073,0.6733
1746689357569,0.5073,0.6722
