timestamp,x,y
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3312,0.999
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9614
1.74669E+12,0.3641,0.9603
1.74669E+12,0.3641,0.9603
1.74669E+12,0.3641,0.9593
1.74669E+12,0.3641,0.9593
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9582
1.74669E+12,0.3646,0.9572
1.74669E+12,0.3641,0.9562
1.74669E+12,0.3536,0.928
1.74669E+12,0.3443,0.9029
1.74669E+12,0.3312,0.8643
1.74669E+12,0.3104,0.7923
1.74669E+12,0.2885,0.714
1.74669E+12,0.263,0.6106
1.74669E+12,0.2307,0.453
1.74669E+12,0.212,0.3445
1.74669E+12,0.1974,0.2443
1.74669E+12,0.187,0.1618
1.74669E+12,0.1776,0.0835
1.74669E+12,0.1734,0.0491
1.74669E+12,0.1714,0.0261
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1703,0.0073
1.74669E+12,0.1885,0
1.74669E+12,0.2,0.0303
1.74669E+12,0.2286,0.1044
1.74669E+12,0.2917,0.2505
1.74669E+12,0.337,0.3518
1.74669E+12,0.3776,0.4447
1.74669E+12,0.4115,0.524
1.74669E+12,0.4562,0.6315
1.74669E+12,0.4734,0.6743
1.74669E+12,0.4859,0.7056
1.74669E+12,0.4943,0.7286
1.74669E+12,0.5021,0.7484
1.74669E+12,0.5078,0.7599
1.74669E+12,0.5094,0.762
1.74669E+12,0.5094,0.762
1.74669E+12,0.5094,0.762
1.74669E+12,0.5099,0.763
1.74669E+12,0.5104,0.763
1.74669E+12,0.5115,0.7641
1.74669E+12,0.5125,0.7641
1.74669E+12,0.5151,0.7641
1.74669E+12,0.5167,0.763
1.74669E+12,0.5188,0.7599
1.74669E+12,0.5203,0.7557
1.74669E+12,0.5234,0.7443
1.74669E+12,0.5255,0.7255
1.74669E+12,0.5255,0.7129
1.74669E+12,0.5245,0.7025
1.74669E+12,0.5234,0.6962
1.74669E+12,0.5219,0.6889
1.74669E+12,0.5208,0.6868
1.74669E+12,0.5208,0.6858
1.74669E+12,0.5203,0.6837
1.74669E+12,0.5198,0.6837
1.74669E+12,0.5198,0.6827
1.74669E+12,0.5193,0.6816
1.74669E+12,0.5193,0.6816
1.74669E+12,0.5193,0.6816
1.74669E+12,0.5188,0.6816
1.74669E+12,0.5182,0.6816
1.74669E+12,0.5182,0.6816
1.74669E+12,0.5177,0.6806
1.74669E+12,0.5172,0.6806
1.74669E+12,0.5161,0.6795
1.74669E+12,0.5151,0.6795
1.74669E+12,0.5135,0.6764
1.74669E+12,0.513,0.6764
1.74669E+12,0.512,0.6743
1.74669E+12,0.512,0.6743
1.74669E+12,0.5115,0.6733
1.74669E+12,0.5109,0.6722
1.74669E+12,0.5109,0.6722
1.74669E+12,0.5104,0.6722
1.74669E+12,0.5104,0.6712
1.74669E+12,0.5104,0.6712
1.74669E+12,0.5104,0.6712
1.74669E+12,0.5104,0.6712
1.74669E+12,0.5099,0.6712
1.74669E+12,0.5099,0.6712
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5099,0.6701
1.74669E+12,0.5094,0.6691
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5094,0.6681
1.74669E+12,0.5089,0.667
1.74669E+12,0.5089,0.667
1.74669E+12,0.5089,0.666
1.74669E+12,0.5083,0.666
1.74669E+12,0.5083,0.6649
1.74669E+12,0.5083,0.6649
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5083,0.6639
1.74669E+12,0.5078,0.6639
1.74669E+12,0.5078,0.6639
1.74669E+12,0.5078,0.6628
1.74669E+12,0.5078,0.6628
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5078,0.6618
1.74669E+12,0.5073,0.6618
1.74669E+12,0.5073,0.6618
1.74669E+12,0.5073,0.6618
1.74669E+12,0.5062,0.6618
1.74669E+12,0.5062,0.6618
1.74669E+12,0.5057,0.6618
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5057,0.6608
1.74669E+12,0.5052,0.6618
1.74669E+12,0.5052,0.6628
1.74669E+12,0.5052,0.6649
1.74669E+12,0.5052,0.6691
1.74669E+12,0.5057,0.6722
1.74669E+12,0.5057,0.6722
1.74669E+12,0.5068,0.6743
1.74669E+12,0.5073,0.6764
1.74669E+12,0.5078,0.6775
1.74669E+12,0.5083,0.6785
1.74669E+12,0.5089,0.6795
1.74669E+12,0.5089,0.6806
