timestamp,x,y
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0,0
1.74669E+12,0.5094,0.4311
1.74669E+12,0.5099,0.4311
1.74669E+12,0.5208,0.4228
1.74669E+12,0.5391,0.4092
1.74669E+12,0.5708,0.3831
1.74669E+12,0.6094,0.3507
1.74669E+12,0.6708,0.2944
1.74669E+12,0.712,0.2568
1.74669E+12,0.7688,0.1994
1.74669E+12,0.8109,0.1545
1.74669E+12,0.8354,0.1253
1.74669E+12,0.8573,0.0992
1.74669E+12,0.8745,0.0762
1.74669E+12,0.8911,0.0522
1.74669E+12,0.9021,0.0344
1.74669E+12,0.9089,0.0219
1.74669E+12,0.9161,0.0084
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.9182,0.0031
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.8807,0.0334
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.5969,0.3894
1.74669E+12,0.3885,0.9384
1.74669E+12,0.3984,0.9259
1.74669E+12,0.4094,0.9102
1.74669E+12,0.4255,0.8883
1.74669E+12,0.4354,0.8747
1.74669E+12,0.4448,0.8591
1.74669E+12,0.4573,0.8382
1.74669E+12,0.4656,0.8236
1.74669E+12,0.4802,0.7975
1.74669E+12,0.4885,0.7839
1.74669E+12,0.4964,0.7693
1.74669E+12,0.5026,0.7578
1.74669E+12,0.5089,0.7453
1.74669E+12,0.5141,0.7317
1.74669E+12,0.5167,0.7244
1.74669E+12,0.5188,0.7119
1.74669E+12,0.5208,0.6952
1.74669E+12,0.5219,0.6816
1.74669E+12,0.5229,0.6628
1.74669E+12,0.5229,0.6534
