timestamp,x,y
1746688976111,973,676
1746688976127,974,677
1746688976142,974,677
1746688976159,974,677
1746688976175,974,677
1746688976191,974,677
1746688976207,974,677
1746688976222,973,676
1746688976238,973,675
1746688976254,972,674
1746688976270,971,673
1746688976287,971,672
1746688976302,970,671
1746688976319,969,669
1746688976335,969,669
1746688976350,968,667
1746688976367,968,667
1746688976383,968,667
1746688976400,967,666
1746688976415,967,665
1746688976431,966,665
1746688976447,966,664
1746688976463,966,663
1746688976479,965,663
1746688976495,965,662
1746688976511,965,662
1746688976526,965,661
1746688976543,964,661
1746688976558,964,661
1746688976574,964,660
1746688976591,964,660
1746688976607,963,660
1746688976623,963,659
1746688976639,963,659
1746688976655,963,659
1746688976672,963,659
1746688976687,963,659
1746688976703,963,659
1746688976719,963,659
1746688976735,963,659
1746688976751,963,658
1746688976767,963,658
1746688976783,963,658
1746688976799,963,658
1746688976815,963,658
1746688976831,963,658
1746688976847,963,658
1746688976863,963,658
1746688976879,963,658
1746688976895,963,658
1746688976911,963,658
1746688976927,963,658
1746688976942,963,658
1746688976959,962,658
1746688976974,962,658
1746688976991,962,657
1746688977006,962,657
1746688977022,962,657
1746688977039,962,657
1746688977055,962,656
1746688977071,962,656
1746688977087,962,656
1746688977103,962,656
1746688977119,962,656
1746688977135,962,656
1746688977151,962,656
1746688977167,962,656
1746688977183,962,656
1746688977199,962,656
1746688977215,962,656
1746688977231,962,656
1746688977246,962,656
1746688977263,962,656
1746688977279,962,656
1746688977295,962,656
1746688977311,962,656
1746688977327,962,656
1746688977343,962,656
1746688977360,962,656
1746688977376,962,656
1746688977392,962,656
1746688977407,962,656
1746688977423,962,656
1746688977439,962,656
1746688977455,962,656
1746688977471,962,656
1746688977487,962,656
1746688977504,962,656
1746688977519,962,656
1746688977535,962,656
1746688977551,962,656
1746688977568,962,656
1746688977583,962,656
1746688977598,962,656
1746688977615,962,656
1746688977631,962,656
1746688977647,962,656
1746688977663,962,656
1746688977679,962,656
1746688977699,962,656
1746688977711,962,656
1746688977727,962,656
1746688977743,962,656
1746688977760,962,656
1746688977775,962,656
1746688977791,962,656
1746688977807,962,656
1746688977823,962,656
1746688977838,962,656
1746688977854,962,656
1746688977870,962,656
1746688977886,962,656
1746688977903,962,656
1746688977919,962,656
1746688977936,962,656
1746688977952,962,656
1746688977966,962,656
1746688977983,962,656
1746688977999,962,656
1746688978015,962,656
1746688978032,962,656
1746688978047,962,656
1746688978062,962,656
1746688978079,963,655
1746688978095,965,655
1746688978111,969,655
1746688978127,974,655
1746688978143,980,655
1746688978159,988,655
1746688978175,996,655
1746688978190,1004,655
1746688978206,1014,655
1746688978223,1030,656
1746688978239,1041,656
1746688978255,1054,656
1746688978271,1067,657
1746688978287,1080,657
1746688978302,1095,657
1746688978318,1107,658
1746688978335,1114,658
1746688978350,1120,658
1746688978367,1126,658
1746688978383,1126,658
1746688978400,1134,659
1746688978416,1138,659
1746688978432,1139,658
1746688978447,1139,658
1746688978463,1139,658
1746688978479,1139,658
1746688978495,1139,658
1746688978512,1140,658
1746688978527,1140,658
1746688978543,1140,657
1746688978559,1141,657
1746688978575,1141,656
1746688978590,1142,655
1746688978606,1142,654
1746688978623,1142,654
1746688978639,1142,654
1746688978655,1142,654
1746688978671,1142,654
1746688978687,1142,654
1746688978703,1142,654
1746688978719,1142,654
1746688978735,1142,654
1746688978763,1142,654
1746688978766,1142,654
1746688978783,1142,654
1746688978798,1142,654
1746688978815,1142,654
1746688978831,1142,654
1746688978847,1142,654
1746688978863,1142,654
1746688978878,1142,654
1746688978895,1142,654
1746688978911,1142,654
1746688978926,1140,654
1746688978943,1137,653
1746688978959,1135,653
1746688978975,1132,653
1746688978990,1131,653
1746688979007,1130,653
1746688979023,1129,653
1746688979039,1129,653
1746688979055,1129,653
1746688979070,1128,653
1746688979087,1128,653
1746688979102,1128,653
1746688979119,1127,653
1746688979134,1127,653
1746688979150,1127,653
1746688979166,1127,653
1746688979183,1127,652
1746688979200,1126,652
1746688979215,1126,652
1746688979230,1126,652
1746688979247,1126,652
1746688979262,1126,652
1746688979279,1125,652
1746688979296,1125,652
1746688979312,1125,652
1746688979327,1125,652
1746688979343,1125,652
1746688979360,1125,652
1746688979375,1125,652
1746688979391,1125,652
1746688979407,1125,652
1746688979423,1125,652
1746688979439,1125,652
1746688979455,1125,652
1746688979471,1125,652
1746688979487,1125,652
1746688979503,1125,652
1746688979519,1125,652
1746688979534,1125,652
1746688979552,1125,652
1746688979568,1125,652
1746688979584,1125,652
1746688979599,1125,652
1746688979615,1125,652
1746688979631,1125,652
1746688979647,1125,652
1746688979663,1125,652
1746688979679,1125,652
1746688979695,1125,652
1746688979711,1125,652
1746688979727,1125,652
1746688979743,1125,652
1746688979759,1125,652
1746688979775,1125,652
1746688979791,1125,652
1746688979807,1125,652
1746688979824,1125,652
1746688979839,1125,652
1746688979855,1125,652
1746688979871,1125,652
1746688979886,1125,652
1746688979903,1125,652
1746688979919,1125,652
1746688979935,1125,652
1746688979951,1125,652
1746688979967,1125,652
