timestamp,x_normalized,y_normalized
1746689252712,0.1688,0.4301
1746689252727,0.1432,0.3518
1746689252744,0.1141,0.2568
1746689252760,0.0839,0.1503
1746689252776,0.0714,0.0981
1746689252791,0.0604,0.0543
1746689252807,0.0542,0.0251
1746689252823,0.0510,0.0094
1746689252840,0.0510,0.0094
1746689252856,0.0510,0.0094
1746689252871,0.0510,0.0094
1746689252888,0.0510,0.0094
1746689252904,0.0510,0.0094
1746689252920,0.0510,0.0094
1746689252936,0.0510,0.0094
1746689252952,0.0510,0.0094
1746689252968,0.0510,0.0094
1746689252985,0.0510,0.0094
1746689253001,0.0510,0.0094
1746689253016,0.0510,0.0094
1746689253033,0.0510,0.0094
1746689253047,0.0510,0.0094
1746689253064,0.0510,0.0094
1746689253080,0.0510,0.0094
1746689253096,0.0510,0.0094
1746689253112,0.0510,0.0094
1746689253128,0.0510,0.0094
1746689253144,0.0510,0.0094
1746689253160,0.0510,0.0094
1746689253177,0.0510,0.0094
1746689253192,0.0510,0.0094
1746689253208,0.0510,0.0094
1746689253225,0.0510,0.0094
1746689253240,0.0510,0.0094
1746689253256,0.0510,0.0094
1746689253272,0.0510,0.0094
1746689253288,0.0510,0.0094
1746689253303,0.0510,0.0094
1746689253320,0.0510,0.0094
1746689253336,0.0510,0.0094
1746689253352,0.0510,0.0094
1746689253368,0.0510,0.0094
1746689253384,0.0510,0.0094
1746689253400,0.0510,0.0094
1746689253416,0.0510,0.0094
1746689253432,0.0510,0.0094
1746689253448,0.0510,0.0094
1746689253464,0.0510,0.0094
1746689253481,0.0510,0.0094
1746689253495,0.0510,0.0094
1746689253511,0.0510,0.0094
1746689253528,0.0510,0.0094
1746689253544,0.0510,0.0094
1746689253560,0.0510,0.0094
1746689253576,0.0510,0.0094
1746689253592,0.0510,0.0094
1746689253608,0.0510,0.0094
1746689253624,0.0510,0.0094
1746689253640,0.0510,0.0094
1746689253657,0.0510,0.0094
1746689253673,0.0510,0.0094
1746689253688,0.0510,0.0094
1746689253704,0.0510,0.0094
1746689253720,0.0510,0.0094
1746689253736,0.0510,0.0094
1746689253752,0.0510,0.0094
1746689253768,0.0510,0.0094
1746689253784,0.0510,0.0094
1746689253800,0.0510,0.0094
1746689253816,0.0510,0.0094
1746689253832,0.0510,0.0094
1746689253848,0.0510,0.0094
1746689253864,0.0510,0.0094
1746689253880,0.1255,0.0167
1746689253896,0.1786,0.0804
1746689253912,0.2323,0.1441
1746689253928,0.2839,0.2077
1746689253944,0.3411,0.2839
1746689253960,0.3693,0.3236
1746689253975,0.3880,0.3518
1746689253991,0.4031,0.3747
1746689254007,0.4135,0.3904
1746689254023,0.4255,0.4092
1746689254039,0.4328,0.4207
1746689254055,0.4370,0.4259
1746689254071,0.4406,0.4311
1746689254088,0.4427,0.4332
1746689254104,0.4427,0.4332
1746689254120,0.4469,0.4363
1746689254136,0.4490,0.4374
1746689254152,0.4547,0.4395
1746689254168,0.4594,0.4395
1746689254183,0.4661,0.4395
1746689254199,0.4724,0.4363
1746689254216,0.4776,0.4353
1746689254231,0.4833,0.4322
1746689254248,0.4901,0.4301
1746689254263,0.4990,0.4259
1746689254279,0.5010,0.4238
1746689254295,0.5052,0.4217
1746689254312,0.5062,0.4207
1746689254328,0.5062,0.4207
1746689254344,0.5062,0.4207
1746689254360,0.5062,0.4207
1746689254376,0.5062,0.4207
1746689254392,0.5062,0.4207
1746689254408,0.5062,0.4207
1746689254424,0.5062,0.4207
1746689254440,0.5062,0.4207
1746689254456,0.5062,0.4207
1746689254471,0.5052,0.4207
1746689254488,0.5052,0.4207
1746689254505,0.5047,0.4217
1746689254520,0.5047,0.4217
1746689254536,0.5047,0.4217
1746689254552,0.5042,0.4217
1746689254568,0.5042,0.4217
1746689254584,0.5042,0.4217
1746689254600,0.5042,0.4217
1746689254616,0.5042,0.4217
1746689254632,0.5042,0.4217
1746689254648,0.5042,0.4217
1746689254664,0.5042,0.4217
1746689254680,0.5042,0.4217
1746689254696,0.5042,0.4217
1746689254712,0.5042,0.4217
1746689254728,0.5042,0.4217
1746689254744,0.5042,0.4217
1746689254760,0.5042,0.4217
1746689254776,0.5042,0.4217
1746689254792,0.5042,0.4217
1746689254808,0.5042,0.4217
1746689254824,0.5042,0.4217
1746689254840,0.5042,0.4217
1746689254856,0.5042,0.4217
1746689254872,0.5042,0.4217
